Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
0.042,-0.298,-0.961,-0.244,1507707
0.041,-0.297,-0.962,-0.244,1507712
0.041,-0.297,-0.962,-0.244,1507718
0.04,-0.297,-0.963,-0.366,1507723
0.04,-0.297,-0.963,-0.305,1507728
0.041,-0.296,-0.963,-0.305,1507733
0.041,-0.296,-0.963,-0.366,1507739
0.041,-0.297,-0.963,-0.305,1507744
0.041,-0.297,-0.963,-0.061,1507749
0.039,-0.297,-0.962,0.0,1507754
0.039,-0.297,-0.962,0.061,1507760
0.041,-0.297,-0.962,-0.061,1507765
0.041,-0.297,-0.962,-0.061,1507770
0.039,-0.298,-0.962,0.061,1507775
0.039,-0.298,-0.962,0.061,1507781
0.038,-0.298,-0.96,-0.061,1507786
0.038,-0.299,-0.962,0.061,1507791
0.038,-0.299,-0.962,0.0,1507796
0.039,-0.3,-0.961,0.122,1507801
0.039,-0.3,-0.961,0.061,1507807
0.037,-0.3,-0.961,0.244,1507812
0.037,-0.3,-0.961,0.183,1507817
0.036,-0.301,-0.96,0.061,1507822
0.036,-0.301,-0.96,0.0,1507827
0.036,-0.3,-0.959,0.061,1507833
0.036,-0.3,-0.959,0.122,1507838
0.037,-0.301,-0.958,0.0,1507843
0.037,-0.301,-0.958,-0.061,1507848
0.035,-0.302,-0.959,0.0,1507853
0.035,-0.302,-0.959,0.0,1507858
0.037,-0.304,-0.959,-0.183,1507864
0.037,-0.304,-0.959,-0.305,1507869
0.039,-0.304,-0.959,-0.305,1507874
0.039,-0.304,-0.959,-0.183,1507879
0.036,-0.301,-0.959,-0.366,1507885
0.036,-0.301,-0.959,-0.244,1507890
0.035,-0.302,-0.958,-0.366,1507895
0.038,-0.302,-0.957,-0.427,1507900
0.038,-0.302,-0.957,-0.427,1507906
0.038,-0.302,-0.958,-0.427,1507911
0.038,-0.302,-0.958,-0.427,1507916
0.04,-0.303,-0.958,-0.427,1507921
0.04,-0.303,-0.958,-0.366,1507927
0.039,-0.302,-0.96,-0.305,1507932
0.039,-0.302,-0.96,-0.366,1507937
0.04,-0.302,-0.959,-0.427,1507942
0.04,-0.302,-0.959,-0.488,1507948
0.041,-0.301,-0.959,-0.244,1507953
0.041,-0.301,-0.959,-0.305,1507958
0.04,-0.3,-0.96,-0.183,1507963
0.04,-0.3,-0.96,-0.244,1507969
0.041,-0.299,-0.962,-0.122,1507974
0.041,-0.299,-0.962,-0.061,1507979
0.039,-0.301,-0.961,0.0,1507984
0.039,-0.299,-0.961,0.122,1507990
0.039,-0.299,-0.961,0.061,1507995
0.038,-0.299,-0.961,0.061,1508000
0.038,-0.299,-0.961,0.061,1508005
0.037,-0.298,-0.961,0.061,1508010
0.037,-0.298,-0.961,0.061,1508016
0.039,-0.298,-0.962,-0.061,1508021
0.039,-0.298,-0.962,0.0,1508026
0.036,-0.297,-0.963,0.0,1508031
0.036,-0.297,-0.963,0.183,1508036
0.035,-0.298,-0.961,0.122,1508042
0.035,-0.298,-0.961,0.122,1508047
0.036,-0.297,-0.961,0.0,1508052
0.036,-0.297,-0.961,-0.061,1508057
0.035,-0.296,-0.962,-0.061,1508063
0.035,-0.296,-0.962,-0.122,1508068
0.034,-0.297,-0.962,-0.244,1508073
0.034,-0.297,-0.962,-0.183,1508078
0.033,-0.297,-0.961,-0.122,1508084
0.035,-0.298,-0.963,-0.061,1508089
0.035,-0.298,-0.963,-0.122,1508094
0.036,-0.299,-0.961,-0.183,1508099
0.036,-0.299,-0.961,-0.183,1508105
0.037,-0.3,-0.961,-0.366,1508110
0.037,-0.3,-0.961,-0.427,1508115
0.036,-0.299,-0.96,-0.549,1508120
0.036,-0.299,-0.96,-0.427,1508126
0.037,-0.3,-0.959,-0.244,1508131
0.037,-0.3,-0.959,-0.244,1508136
0.036,-0.3,-0.961,-0.305,1508141
0.036,-0.3,-0.961,-0.366,1508147
0.036,-0.301,-0.96,-0.366,1508152
0.036,-0.301,-0.96,-0.244,1508157
0.04,-0.3,-0.96,-0.366,1508162
0.04,-0.3,-0.96,-0.488,1508168
0.04,-0.3,-0.959,-0.427,1508173
0.04,-0.3,-0.961,-0.244,1508178
0.04,-0.3,-0.961,-0.183,1508183
0.04,-0.3,-0.962,-0.122,1508189
0.04,-0.3,-0.962,-0.183,1508194
0.04,-0.301,-0.961,-0.244,1508199
0.04,-0.301,-0.961,-0.122,1508204
0.041,-0.303,-0.959,-0.061,1508210
0.041,-0.303,-0.959,0.0,1508215
0.04,-0.303,-0.96,-0.061,1508220
0.04,-0.303,-0.96,-0.366,1508225
0.037,-0.301,-0.961,-0.244,1508230
0.037,-0.301,-0.961,0.0,1508236
0.038,-0.3,-0.959,0.122,1508241
0.038,-0.3,-0.959,0.061,1508246
0.039,-0.301,-0.961,0.061,1508251
0.039,-0.301,-0.961,0.0,1508256
0.037,-0.301,-0.96,-0.122,1508262
0.037,-0.301,-0.96,-0.122,1508267
0.037,-0.301,-0.959,-0.183,1508272
0.036,-0.301,-0.961,0.061,1508277
0.036,-0.301,-0.961,0.122,1508283
0.036,-0.301,-0.962,-0.061,1508288
0.036,-0.301,-0.962,-0.061,1508293
0.034,-0.3,-0.96,0.061,1508298
0.034,-0.3,-0.96,-0.183,1508303
0.034,-0.298,-0.96,-0.183,1508309
0.034,-0.298,-0.96,-0.122,1508314
0.033,-0.3,-0.96,-0.427,1508319
0.033,-0.3,-0.96,-0.366,1508324
0.034,-0.302,-0.96,-0.183,1508330
0.034,-0.302,-0.96,-0.122,1508335
0.034,-0.298,-0.962,-0.244,1508340
0.034,-0.298,-0.962,-0.183,1508345
0.034,-0.299,-0.961,-0.366,1508351
0.034,-0.299,-0.961,-0.427,1508356
0.036,-0.297,-0.962,-0.427,1508361
0.035,-0.296,-0.96,-0.366,1508367
0.035,-0.296,-0.96,-0.366,1508372
0.035,-0.299,-0.962,-0.305,1508377
0.035,-0.299,-0.962,-0.183,1508382
0.036,-0.299,-0.962,-0.183,1508388
0.036,-0.299,-0.962,-0.244,1508393
0.036,-0.3,-0.963,-0.366,1508398
0.036,-0.3,-0.963,-0.366,1508403
0.037,-0.298,-0.962,-0.305,1508409
0.037,-0.298,-0.962,-0.427,1508414
0.037,-0.298,-0.961,-0.366,1508419
0.037,-0.298,-0.961,-0.305,1508424
0.038,-0.298,-0.959,-0.427,1508430
0.038,-0.298,-0.959,-0.244,1508435
0.041,-0.301,-0.961,-0.244,1508440
0.041,-0.301,-0.961,-0.183,1508445
0.04,-0.298,-0.962,-0.244,1508451
