Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
-0.021, -0.132, 0.994, -0.183, 95369
-0.024, -0.132, 0.995, -0.122, 95386
-0.021, -0.134, 0.997, -0.061, 95401
-0.021, -0.134, 0.996, -0.183, 95427
-0.020, -0.131, 0.996, -0.183, 95443
-0.024, -0.135, 0.995, -0.244, 95458
-0.023, -0.133, 0.995, -0.122, 95473
-0.021, -0.136, 0.996, -0.061, 95502
-0.024, -0.133, 0.997, -0.305, 95518
-0.020, -0.133, 0.997, -0.061, 95534
-0.022, -0.135, 0.997, -0.122, 95564
-0.021, -0.133, 0.997, -0.122, 95580
-0.019, -0.131, 0.998, 0.000, 95610
-0.023, -0.137, 0.997, -0.122, 95628
-0.022, -0.134, 0.998, -0.183, 95645
-0.017, -0.135, 0.993, -0.122, 95673
-0.023, -0.135, 0.997, -0.244, 95689
-0.021, -0.133, 0.998, -0.244, 95706
-0.019, -0.134, 0.995, -0.122, 95732
-0.023, -0.135, 0.999, 0.000, 95750
-0.022, -0.136, 0.996, -0.305, 95766
-0.021, -0.133, 0.992, -0.305, 95796
-0.022, -0.136, 0.996, -0.305, 95812
-0.024, -0.135, 0.996, -0.122, 95828
-0.021, -0.134, 0.995, -0.244, 95858
-0.018, -0.133, 0.997, -0.183, 95874
-0.022, -0.132, 0.999, -0.183, 95892
-0.020, -0.135, 0.996, -0.305, 95921
-0.019, -0.134, 0.997, -0.244, 95936
-0.021, -0.133, 0.993, -0.244, 95954
-0.019, -0.135, 0.995, -0.061, 95981
-0.022, -0.134, 0.996, -0.244, 95997
-0.019, -0.132, 0.999, -0.305, 96014
-0.023, -0.133, 0.993, -0.305, 96046
-0.020, -0.133, 0.995, -0.061, 96061
-0.018, -0.133, 0.995, -0.244, 96091
-0.019, -0.131, 0.994, 0.000, 96107
-0.018, -0.134, 0.994, -0.183, 96122
-0.024, -0.131, 0.997, -0.122, 96149
-0.020, -0.135, 0.994, -0.183, 96165
-0.020, -0.132, 0.997, -0.183, 96181
-0.024, -0.133, 0.992, -0.366, 96209
-0.023, -0.134, 0.997, -0.183, 96227
-0.022, -0.132, 0.997, -0.183, 96242
-0.018, -0.135, 0.995, -0.061, 96270
-0.020, -0.131, 0.994, -0.061, 96285
-0.021, -0.131, 0.995, -0.061, 96301
-0.022, -0.133, 0.994, -0.366, 96329
-0.021, -0.133, 0.994, -0.244, 96346
-0.020, -0.132, 0.995, -0.122, 96362
-0.023, -0.134, 0.999, -0.244, 96389
-0.018, -0.131, 0.998, -0.244, 96405
-0.018, -0.135, 1.000, -0.061, 96423
-0.022, -0.132, 0.998, -0.061, 96452
-0.018, -0.132, 0.992, 0.000, 96468
-0.015, -0.136, 0.997, -0.244, 96485
-0.023, -0.132, 0.998, -0.122, 96512
-0.024, -0.131, 0.995, -0.183, 96530
-0.024, -0.134, 0.993, -0.061, 96549
-0.020, -0.135, 0.998, -0.122, 96579
-0.021, -0.133, 0.994, -0.244, 96595
-0.023, -0.132, 0.997, -0.305, 96610
-0.022, -0.134, 0.997, 0.000, 96638
-0.022, -0.134, 0.996, -0.244, 96655
-0.020, -0.137, 0.995, -0.183, 96671
-0.019, -0.131, 0.995, 0.061, 96699
-0.023, -0.135, 0.997, -0.183, 96716
-0.021, -0.132, 0.992, -0.244, 96732
-0.024, -0.136, 0.993, -0.061, 96761
-0.022, -0.136, 0.997, -0.305, 96778
-0.020, -0.137, 0.998, -0.183, 96794
-0.025, -0.133, 0.996, -0.122, 96823
-0.019, -0.132, 0.999, 0.000, 96839
-0.018, -0.132, 0.992, -0.244, 96855
-0.020, -0.133, 0.998, -0.061, 96882
-0.024, -0.134, 0.996, -0.244, 96899
-0.021, -0.134, 0.995, -0.183, 96915
-0.021, -0.136, 0.995, -0.122, 96944
-0.020, -0.130, 0.998, -0.244, 96959
-0.019, -0.131, 0.994, -0.244, 96974
-0.019, -0.135, 0.998, -0.244, 97001
-0.017, -0.134, 0.994, -0.305, 97016
-0.023, -0.135, 0.993, 0.061, 97033
-0.022, -0.132, 0.994, -0.122, 97063
-0.018, -0.134, 0.998, 0.000, 97080
-0.021, -0.133, 0.996, -0.244, 97094
-0.021, -0.132, 0.994, -0.244, 97125
-0.023, -0.134, 0.994, -0.183, 97142
-0.021, -0.132, 0.995, -0.366, 97173
-0.021, -0.132, 0.994, -0.244, 97190
