Acc_X,Acc_Y,Acc_Z,Rot_Z,Millis
0.012,0.052,1.006,-0.183,2082764
0.012,0.052,1.006,-0.183,2082768
0.009,0.054,1.006,0.0,2082772
0.009,0.054,1.006,0.0,2082776
0.009,0.054,1.006,-0.122,2082780
0.008,0.057,1.004,-0.183,2082784
0.008,0.057,1.004,-0.183,2082788
0.006,0.058,1.001,-0.122,2082792
0.006,0.058,1.001,-0.122,2082796
0.006,0.058,1.001,-0.122,2082800
0.001,0.058,1.003,-0.244,2082804
0.001,0.058,1.003,-0.244,2082808
0.0,0.058,1.001,-0.305,2082812
0.0,0.058,1.001,-0.305,2082816
0.0,0.058,1.001,-0.305,2082820
-0.003,0.057,1.001,-0.366,2082823
-0.003,0.057,1.001,-0.244,2082827
-0.007,0.052,1.0,-0.244,2082831
-0.007,0.052,1.0,-0.244,2082835
-0.007,0.052,1.0,-0.305,2082839
-0.009,0.051,0.999,-0.305,2082843
-0.009,0.051,0.999,-0.183,2082847
-0.013,0.05,0.996,-0.183,2082851
-0.013,0.05,0.996,-0.183,2082855
-0.013,0.05,0.996,-0.244,2082859
-0.015,0.052,0.99,-0.122,2082863
-0.015,0.052,0.99,0.0,2082867
-0.019,0.053,0.996,0.0,2082871
-0.019,0.053,0.996,0.0,2082875
-0.019,0.053,0.996,-0.244,2082879
-0.018,0.054,0.997,-0.183,2082883
-0.018,0.054,0.997,-0.122,2082887
-0.019,0.058,0.993,-0.122,2082891
-0.019,0.058,0.993,-0.122,2082895
-0.019,0.058,0.993,-0.122,2082899
-0.018,0.059,0.992,-0.061,2082903
-0.018,0.059,0.992,-0.122,2082907
-0.015,0.064,0.994,-0.183,2082911
-0.015,0.064,0.994,-0.183,2082915
-0.015,0.064,0.994,-0.244,2082919
-0.015,0.064,0.998,-0.183,2082923
-0.015,0.064,0.998,-0.244,2082927
-0.011,0.065,0.993,-0.244,2082931
-0.011,0.065,0.993,-0.244,2082935
-0.011,0.065,0.993,-0.183,2082939
-0.008,0.062,0.993,-0.305,2082942
-0.008,0.062,0.993,-0.305,2082946
-0.005,0.06,0.997,-0.183,2082950
-0.005,0.06,0.997,-0.183,2082954
-0.005,0.06,0.997,-0.305,2082958
-0.002,0.058,1.001,-0.244,2082962
-0.002,0.058,1.001,-0.061,2082966
0.001,0.057,1.003,-0.122,2082970
0.001,0.057,1.003,-0.122,2082974
0.001,0.057,1.003,-0.366,2082978
0.001,0.055,1.002,-0.305,2082982
0.001,0.055,1.002,-0.122,2082986
0.003,0.053,1.003,-0.183,2082990
0.003,0.053,1.003,-0.183,2082994
0.003,0.053,1.003,-0.244,2082998
0.003,0.052,1.001,-0.183,2083002
0.003,0.052,1.001,-0.183,2083006
0.004,0.051,1.003,-0.244,2083010
0.004,0.051,1.003,-0.244,2083014
0.004,0.051,1.003,-0.122,2083018
0.004,0.05,1.005,-0.183,2083022
0.004,0.05,1.005,-0.183,2083026
0.002,0.049,1.004,-0.244,2083030
0.002,0.049,1.004,-0.244,2083034
0.002,0.049,1.004,-0.183,2083038
0.002,0.048,1.001,-0.183,2083042
0.002,0.048,1.001,-0.305,2083046
0.003,0.048,1.002,-0.244,2083050
